,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
640,487,Terry Taylor,PF,24,CHI,31,0,6.1,0.6,1.3,.513,0.1,0.3,.222,0.6,1.0,.600,.538,0.1,0.2,.800,0.5,0.6,1.2,0.3,0.2,0.1,0.2,0.5,1.5,2024
641,488,Garrett Temple,SG,37,TOR,23,1,9.2,1.0,2.5,.397,0.4,1.3,.300,0.6,1.2,.500,.474,0.5,0.6,.786,0.4,1.0,1.4,0.7,0.4,0.1,0.4,0.9,2.9,2024
642,489,Dalen Terry,SG,21,CHI,53,1,10.7,1.0,2.3,.415,0.3,1.2,.226,0.7,1.2,.607,.472,0.4,0.6,.618,0.5,1.3,1.8,1.3,0.4,0.2,0.5,1.2,2.6,2024
643,490,Daniel Theis,C,31,TOT,56,3,16.6,2.5,4.7,.525,0.4,1.1,.383,2.1,3.6,.567,.568,0.6,0.8,.739,1.4,2.5,3.9,1.0,0.3,0.8,0.7,2.2,5.9,2024
644,490,Daniel Theis,C,31,IND,1,0,8.0,1.0,4.0,.250,0.0,1.0,.000,1.0,3.0,.333,.250,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2024
645,490,Daniel Theis,C,31,LAC,55,3,16.8,2.5,4.7,.529,0.4,1.1,.390,2.1,3.6,.570,.573,0.6,0.8,.739,1.4,2.5,4.0,1.1,0.3,0.8,0.7,2.2,6.0,2024
646,491,Cam Thomas,SG,22,BRK,61,46,31.1,7.9,17.8,.443,2.1,5.8,.361,5.8,12.0,.482,.501,4.2,5.0,.848,0.4,2.8,3.2,2.9,0.7,0.2,1.8,2.1,22.1,2024
647,492,Isaiah Thomas,PG,34,PHO,3,0,3.7,0.7,1.7,.400,0.3,0.7,.500,0.3,1.0,.333,.500,0.0,0.0,,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.7,2024
648,493,Amen Thompson,SF,21,HOU,57,18,21.6,3.7,7.1,.523,0.1,1.0,.143,3.6,6.1,.585,.533,1.6,2.4,.672,2.2,4.1,6.4,2.4,1.2,0.6,1.4,2.3,9.2,2024
649,494,Ausar Thompson,SF,21,DET,63,38,25.1,3.7,7.6,.483,0.3,1.8,.186,3.3,5.8,.575,.505,1.1,1.9,.597,2.0,4.3,6.4,1.9,1.1,0.9,1.3,2.8,8.8,2024
650,495,Klay Thompson,SF,33,GSW,72,58,29.6,6.2,14.5,.429,3.4,8.9,.384,2.8,5.6,.499,.546,1.6,1.7,.919,0.4,2.8,3.3,2.3,0.6,0.4,1.5,1.7,17.4,2024
651,496,Tristan Thompson,C,32,CLE,47,0,11.4,1.5,2.4,.619,0.0,0.0,.000,1.5,2.4,.625,.619,0.3,1.1,.300,1.5,2.1,3.6,1.1,0.3,0.3,0.6,1.3,3.3,2024
652,497,JT Thor,PF,21,CHO,58,2,11.9,1.1,2.8,.394,0.4,1.2,.324,0.7,1.5,.449,.466,0.2,0.3,.563,0.7,1.5,2.2,0.4,0.1,0.4,0.2,0.9,2.7,2024
653,498,Matisse Thybulle,SF,26,POR,65,19,22.9,1.9,4.9,.397,1.2,3.6,.346,0.7,1.3,.535,.524,0.3,0.4,.759,0.5,1.6,2.1,1.4,1.7,0.8,0.6,1.4,5.4,2024
654,499,Xavier Tillman Sr.,C-PF,25,TOT,48,14,18.6,2.2,5.2,.420,0.3,1.5,.214,1.9,3.8,.500,.450,0.5,1.0,.449,1.4,2.7,4.1,1.5,1.0,0.8,0.7,1.5,5.1,2024
655,499,Xavier Tillman Sr.,C,25,MEM,34,13,20.6,2.6,6.3,.408,0.4,1.6,.226,2.2,4.7,.469,.437,0.5,1.3,.419,1.6,3.0,4.6,1.7,1.2,1.0,0.9,1.8,6.0,2024
656,499,Xavier Tillman Sr.,PF,25,BOS,14,1,13.9,1.3,2.6,.486,0.2,1.2,.176,1.1,1.4,.750,.527,0.3,0.4,.667,0.8,2.1,2.9,0.9,0.4,0.4,0.2,0.8,3.1,2024
657,500,Jacob Toppin,SF,23,NYK,9,0,4.2,0.6,1.0,.556,0.1,0.4,.250,0.4,0.6,.800,.611,0.2,0.2,1.000,0.3,0.4,0.8,0.3,0.0,0.1,0.1,0.3,1.4,2024
658,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,2024
659,501,Obi Toppin,PF,25,IND,77,28,21.3,4.0,6.9,.571,1.2,3.0,.403,2.7,3.9,.701,.659,0.9,1.2,.755,1.0,2.8,3.9,1.5,0.5,0.5,0.8,1.7,10.1,2024
660,502,Juan Toscano-Anderson,SF,30,SAC,11,0,4.8,0.3,1.1,.250,0.1,0.4,.250,0.2,0.7,.250,.292,0.0,0.0,,0.4,0.9,1.3,0.4,0.1,0.1,0.2,1.0,0.6,2024
661,503,Karl-Anthony Towns,PF,28,MIN,60,60,32.8,7.9,15.5,.506,2.2,5.3,.423,5.6,10.3,.550,.578,4.2,4.8,.874,1.5,6.9,8.4,3.0,0.7,0.7,2.8,3.3,22.1,2024
662,504,Gary Trent Jr.,SG,25,TOR,66,36,27.8,4.9,11.6,.426,2.5,6.2,.400,2.4,5.3,.456,.534,1.0,1.3,.770,0.3,2.2,2.5,1.6,1.0,0.2,0.6,1.3,13.4,2024
663,505,Oscar Tshiebwe,PF,24,IND,8,0,5.3,1.3,2.5,.500,0.0,0.0,,1.3,2.5,.500,.500,0.8,1.0,.750,1.0,1.0,2.0,0.3,0.3,0.1,0.0,0.4,3.3,2024
664,506,P.J. Tucker,PF,38,TOT,26,5,15.6,0.5,1.6,.317,0.4,1.2,.333,0.1,0.4,.273,.439,0.1,0.1,1.000,0.9,1.9,2.8,0.5,0.5,0.3,0.3,2.0,1.5,2024
665,506,P.J. Tucker,PF,38,PHI,3,3,22.0,0.7,1.7,.400,0.7,1.7,.400,0.0,0.0,,.600,0.0,0.0,,0.3,4.3,4.7,0.0,1.0,0.7,0.7,3.0,2.0,2024
666,506,P.J. Tucker,PF,38,LAC,23,2,14.7,0.5,1.6,.306,0.3,1.1,.320,0.1,0.5,.273,.417,0.1,0.1,1.000,1.0,1.6,2.6,0.6,0.4,0.2,0.3,1.9,1.4,2024
667,507,Myles Turner,C,27,IND,72,72,27.1,6.1,11.8,.518,1.5,4.2,.351,4.6,7.6,.608,.580,3.2,4.1,.773,1.5,5.4,6.9,1.3,0.5,1.9,1.4,3.1,16.8,2024
668,508,Hunter Tyson,PF,23,DEN,14,0,2.9,0.5,1.2,.412,0.3,0.9,.333,0.2,0.4,.600,.529,0.0,0.0,,0.1,0.6,0.6,0.1,0.0,0.0,0.1,0.7,1.3,2024
669,509,Stanley Umude,SG,24,DET,24,2,12.8,1.5,3.5,.440,1.0,2.2,.453,0.5,1.3,.419,.583,1.2,1.3,.906,0.3,1.8,2.1,0.5,0.3,0.3,0.6,1.7,5.3,2024
670,510,Jonas Valančiūnas,C,31,NOP,76,76,23.9,4.9,8.8,.560,0.5,1.5,.327,4.5,7.4,.606,.587,2.0,2.5,.788,2.4,6.7,9.0,2.1,0.4,0.9,1.3,2.7,12.3,2024
671,511,Jarred Vanderbilt,PF,24,LAL,29,6,20.0,2.0,3.9,.518,0.3,0.9,.296,1.8,3.0,.586,.553,0.8,1.2,.667,1.4,3.3,4.8,1.2,1.2,0.2,1.0,1.5,5.2,2024
672,512,Fred VanVleet,PG,29,HOU,69,69,36.6,5.6,13.5,.413,3.0,7.9,.380,2.6,5.6,.460,.525,2.6,2.9,.867,0.4,3.3,3.7,8.1,1.4,0.8,1.7,2.4,16.7,2024
673,513,Devin Vassell,SG,23,SAS,68,62,33.1,7.3,15.5,.472,2.4,6.6,.372,4.9,9.0,.544,.550,2.4,3.0,.801,0.4,3.4,3.8,4.1,1.1,0.3,1.6,1.1,19.5,2024
674,514,Sasha Vezenkov,PF,28,SAC,38,0,12.4,2.1,4.7,.452,1.1,2.9,.385,1.0,1.8,.559,.571,0.3,0.4,.800,0.8,1.6,2.4,0.5,0.5,0.2,0.3,1.0,5.6,2024
675,515,Gabe Vincent,PG,27,LAL,7,0,22.3,1.9,5.3,.351,0.3,2.9,.100,1.6,2.4,.647,.378,0.1,0.3,.500,0.4,0.6,1.0,2.3,1.0,0.0,0.6,2.1,4.1,2024
676,516,Nikola Vučević,C,33,CHI,71,69,34.2,7.6,15.9,.480,1.2,4.1,.286,6.5,11.7,.549,.518,1.4,1.6,.821,2.7,7.9,10.6,3.4,0.7,0.8,1.6,2.5,17.8,2024
